product_name,series,price,rating,reviews_count,stock,daily_sales,date
iPhone 16 Pro,16,14000.0,3.8,23,46,16,2025-03-29
iPhone 16 Pro Max,16,16000.0,4.4,24,46,27,2025-03-29
iPhone 17,17,12000.0,4.7,318,13,22,2025-03-29
iPhone 17 Pro,17,15500.0,4.3,129,47,17,2025-03-29
iPhone 17 Pro Max,17,18000.0,4.0,142,15,18,2025-03-29
iPhone X,X,5000.0,3.4,229,20,13,2025-03-30
iPhone XS,X,5200.0,3.4,204,25,18,2025-03-30
iPhone XS Max,X,5500.0,3.5,254,22,13,2025-03-30
iPhone 11,11,6000.0,3.4,91,23,24,2025-03-30
iPhone 11 Pro,11,7000.0,3.6,109,35,10,2025-03-30
iPhone 11 Pro Max,11,8000.0,4.7,114,45,8,2025-03-30
iPhone 12,12,7000.0,4.0,184,7,24,2025-03-30
iPhone 12 mini,12,6800.0,4.5,260,15,19,2025-03-30
iPhone 12 Pro,12,8500.0,4.1,18,21,30,2025-03-30
iPhone 12 Pro Max,12,9000.0,3.8,424,30,21,2025-03-30
iPhone 13,13,8000.0,4.7,275,12,8,2025-03-30
iPhone 13 mini,13,7800.0,4.4,114,14,14,2025-03-30
iPhone 13 Pro,13,9500.0,4.8,56,27,18,2025-03-30
iPhone 13 Pro Max,13,10000.0,4.9,149,30,18,2025-03-30
iPhone 14,14,9000.0,3.2,280,5,21,2025-03-30
iPhone 14 Plus,14,9200.0,5.0,155,38,25,2025-03-30
iPhone 14 Pro,14,11000.0,4.6,98,30,24,2025-03-30
iPhone 14 Pro Max,14,12000.0,4.3,287,33,14,2025-03-30
iPhone 15,15,10000.0,3.1,137,49,24,2025-03-30
iPhone 15 Plus,15,10200.0,4.6,403,31,16,2025-03-30
iPhone 15 Pro,15,12500.0,4.2,120,30,18,2025-03-30
iPhone 15 Pro Max,15,14000.0,3.6,22,13,26,2025-03-30
iPhone 16,16,11000.0,4.1,107,41,20,2025-03-30
iPhone 16 Pro,16,14000.0,3.8,158,15,23,2025-03-30
iPhone 16 Pro Max,16,16000.0,4.5,195,48,14,2025-03-30
iPhone 17,17,12000.0,3.9,141,30,19,2025-03-30
iPhone 17 Pro,17,15500.0,3.3,118,6,10,2025-03-30
iPhone 17 Pro Max,17,18000.0,3.1,252,12,12,2025-03-30
iPhone X,X,5000.0,4.9,460,42,22,2025-03-31
iPhone XS,X,5200.0,3.1,476,32,14,2025-03-31
iPhone XS Max,X,5500.0,3.4,184,8,17,2025-03-31
iPhone 11,11,6000.0,3.3,40,14,20,2025-03-31
iPhone 11 Pro,11,7000.0,4.2,346,32,24,2025-03-31
iPhone 11 Pro Max,11,8000.0,5.0,52,15,18,2025-03-31
iPhone 12,12,7000.0,4.8,410,32,29,2025-03-31
iPhone 12 mini,12,6800.0,3.6,48,38,14,2025-03-31
iPhone 12 Pro,12,8500.0,4.0,179,44,17,2025-03-31
iPhone 12 Pro Max,12,9000.0,4.8,341,39,19,2025-03-31
iPhone 13,13,8000.0,3.9,242,14,26,2025-03-31
iPhone 13 mini,13,7800.0,4.3,117,41,22,2025-03-31
iPhone 13 Pro,13,9500.0,4.8,201,19,14,2025-03-31
iPhone 13 Pro Max,13,10000.0,4.3,373,38,23,2025-03-31
iPhone 14,14,9000.0,4.3,126,39,29,2025-03-31
iPhone 14 Plus,14,9200.0,4.8,354,40,21,2025-03-31
iPhone 14 Pro,14,11000.0,3.6,414,6,17,2025-03-31
iPhone 14 Pro Max,14,12000.0,4.7,21,28,13,2025-03-31
iPhone 15,15,10000.0,3.7,197,15,22,2025-03-31
iPhone 15 Plus,15,10200.0,3.5,457,24,16,2025-03-31
iPhone 15 Pro,15,12500.0,3.8,80,18,16,2025-03-31
iPhone 15 Pro Max,15,14000.0,3.2,222,32,19,2025-03-31
iPhone 16,16,11000.0,3.3,311,19,20,2025-03-31
iPhone 16 Pro,16,14000.0,4.0,317,40,16,2025-03-31
iPhone 16 Pro Max,16,16000.0,3.2,76,23,13,2025-03-31
iPhone 17,17,12000.0,3.5,343,32,22,2025-03-31
iPhone 17 Pro,17,15500.0,4.9,467,7,16,2025-03-31
iPhone 17 Pro Max,17,18000.0,3.4,313,43,14,2025-03-31
iPhone X,X,5000.0,3.0,30,34,24,2025-04-01
iPhone XS,X,5200.0,3.3,159,25,20,2025-04-01
iPhone XS Max,X,5500.0,4.6,86,25,14,2025-04-01
iPhone 11,11,6000.0,3.5,496,26,18,2025-04-01
iPhone 11 Pro,11,7000.0,3.8,15,20,16,2025-04-01
iPhone 11 Pro Max,11,8000.0,3.3,61,30,25,2025-04-01
iPhone 12,12,7000.0,3.3,38,23,18,2025-04-01
iPhone 12 mini,12,6800.0,3.2,488,39,19,2025-04-01
iPhone 12 Pro,12,8500.0,4.3,270,20,17,2025-04-01
iPhone 12 Pro Max,12,9000.0,3.8,203,24,28,2025-04-01
iPhone 13,13,8000.0,4.0,10,33,19,2025-04-01
iPhone 13 mini,13,7800.0,3.7,112,12,27,2025-04-01
iPhone 13 Pro,13,9500.0,4.7,23,9,13,2025-04-01
iPhone 13 Pro Max,13,10000.0,4.3,208,20,20,2025-04-01
iPhone 14,14,9000.0,3.2,87,18,12,2025-04-01
iPhone 14 Plus,14,9200.0,3.2,376,40,24,2025-04-01
iPhone 14 Pro,14,11000.0,3.6,249,7,23,2025-04-01
iPhone 14 Pro Max,14,12000.0,3.6,225,44,13,2025-04-01
iPhone 15,15,10000.0,4.4,303,14,10,2025-04-01
iPhone 15 Plus,15,10200.0,4.1,225,37,13,2025-04-01
iPhone 15 Pro,15,12500.0,4.2,444,16,23,2025-04-01
iPhone 15 Pro Max,15,14000.0,3.6,342,44,25,2025-04-01
iPhone 16,16,11000.0,4.8,314,45,25,2025-04-01
iPhone 16 Pro,16,14000.0,3.5,34,6,21,2025-04-01
iPhone 16 Pro Max,16,16000.0,3.0,411,9,20,2025-04-01
iPhone 17,17,12000.0,3.9,158,14,22,2025-04-01
iPhone 17 Pro,17,15500.0,4.8,351,17,14,2025-04-01
iPhone 17 Pro Max,17,18000.0,3.4,28,32,19,2025-04-01
iPhone X,X,5000.0,3.2,103,11,23,2025-04-02
iPhone XS,X,5200.0,4.6,55,15,17,2025-04-02
iPhone XS Max,X,5500.0,4.4,328,12,29,2025-04-02
iPhone 11,11,6000.0,3.7,428,17,24,2025-04-02
iPhone 11 Pro,11,7000.0,3.4,123,9,20,2025-04-02
iPhone 11 Pro Max,11,8000.0,3.3,248,46,24,2025-04-02
iPhone 12,12,7000.0,4.8,488,17,9,2025-04-02
iPhone 12 mini,12,6800.0,3.0,399,48,23,2025-04-02
iPhone 12 Pro,12,8500.0,3.9,269,8,14,2025-04-02
iPhone 12 Pro Max,12,9000.0,4.7,240,13,18,2025-04-02
iPhone 13,13,8000.0,4.0,209,18,20,2025-04-02
iPhone 13 mini,13,7800.0,3.7,395,17,23,2025-04-02
iPhone 13 Pro,13,9500.0,3.7,397,24,22,2025-04-02
iPhone 13 Pro Max,13,10000.0,4.7,294,12,9,2025-04-02
iPhone 14,14,9000.0,3.2,495,30,13,2025-04-02
iPhone 14 Plus,14,9200.0,3.1,143,46,18,2025-04-02
iPhone 14 Pro,14,11000.0,3.0,263,35,27,2025-04-02
iPhone 14 Pro Max,14,12000.0,3.2,98,35,23,2025-04-02
iPhone 15,15,10000.0,4.7,34,20,29,2025-04-02
iPhone 15 Plus,15,10200.0,3.0,151,10,20,2025-04-02
iPhone 15 Pro,15,12500.0,4.7,135,47,13,2025-04-02
iPhone 15 Pro Max,15,14000.0,3.3,72,42,17,2025-04-02
iPhone 16,16,11000.0,4.2,263,44,20,2025-04-02
iPhone 16 Pro,16,14000.0,3.7,245,19,17,2025-04-02
iPhone 16 Pro Max,16,16000.0,4.9,322,39,24,2025-04-02
iPhone 17,17,12000.0,3.5,188,26,17,2025-04-02
iPhone 17 Pro,17,15500.0,4.7,22,32,11,2025-04-02
iPhone 17 Pro Max,17,18000.0,3.8,352,28,22,2025-04-02
iPhone X,X,5000.0,4.5,175,41,12,2025-04-03
iPhone XS,X,5200.0,3.7,261,19,21,2025-04-03
iPhone XS Max,X,5500.0,4.0,210,47,20,2025-04-03
iPhone 11,11,6000.0,4.3,478,13,18,2025-04-03
iPhone 11 Pro,11,7000.0,4.5,175,26,12,2025-04-03
iPhone 11 Pro Max,11,8000.0,3.2,29,37,23,2025-04-03
iPhone 12,12,7000.0,4.1,109,26,14,2025-04-03
iPhone 12 mini,12,6800.0,3.5,210,29,27,2025-04-03
iPhone 12 Pro,12,8500.0,4.5,83,15,12,2025-04-03
iPhone 12 Pro Max,12,9000.0,4.4,444,48,26,2025-04-03
iPhone 13,13,8000.0,4.4,382,21,30,2025-04-03
iPhone 13 mini,13,7800.0,4.4,141,27,16,2025-04-03
iPhone 13 Pro,13,9500.0,4.2,328,16,25,2025-04-03
iPhone 13 Pro Max,13,10000.0,3.1,88,16,9,2025-04-03
iPhone 14,14,9000.0,4.4,130,19,12,2025-04-03
iPhone 14 Plus,14,9200.0,3.6,29,13,25,2025-04-03
iPhone 14 Pro,14,11000.0,4.0,224,37,15,2025-04-03
iPhone 14 Pro Max,14,12000.0,3.2,490,5,12,2025-04-03
iPhone 15,15,10000.0,3.5,420,10,20,2025-04-03
iPhone 15 Plus,15,10200.0,3.5,60,32,18,2025-04-03
iPhone 15 Pro,15,12500.0,4.0,93,23,8,2025-04-03
iPhone 15 Pro Max,15,14000.0,4.1,175,11,21,2025-04-03
iPhone 16,16,11000.0,3.3,208,30,21,2025-04-03
iPhone 16 Pro,16,14000.0,3.0,115,49,12,2025-04-03
iPhone 16 Pro Max,16,16000.0,3.8,255,21,24,2025-04-03
iPhone 17,17,12000.0,5.0,423,12,27,2025-04-03
iPhone 17 Pro,17,15500.0,3.9,283,6,28,2025-04-03
iPhone 17 Pro Max,17,18000.0,4.0,478,34,15,2025-04-03
iPhone X,X,5000.0,3.9,35,38,18,2025-04-04
iPhone XS,X,5200.0,3.2,63,18,22,2025-04-04
iPhone XS Max,X,5500.0,5.0,152,21,22,2025-04-04
iPhone 11,11,6000.0,4.4,55,27,19,2025-04-04
iPhone 11 Pro,11,7000.0,4.2,408,28,17,2025-04-04
iPhone 11 Pro Max,11,8000.0,4.0,496,10,26,2025-04-04
iPhone 12,12,7000.0,3.5,150,48,21,2025-04-04
iPhone 12 mini,12,6800.0,3.8,351,28,22,2025-04-04
iPhone 12 Pro,12,8500.0,4.5,441,16,23,2025-04-04
iPhone 12 Pro Max,12,9000.0,3.4,352,42,24,2025-04-04
iPhone 13,13,8000.0,3.9,379,39,16,2025-04-04
iPhone 13 mini,13,7800.0,3.3,470,9,25,2025-04-04
iPhone 13 Pro,13,9500.0,4.6,252,25,18,2025-04-04
iPhone 13 Pro Max,13,10000.0,3.2,403,28,19,2025-04-04
iPhone 14,14,9000.0,4.7,478,29,24,2025-04-04
iPhone 14 Plus,14,9200.0,4.6,159,8,19,2025-04-04
iPhone 14 Pro,14,11000.0,4.5,79,32,17,2025-04-04
iPhone 14 Pro Max,14,12000.0,4.9,374,5,14,2025-04-04
iPhone 15,15,10000.0,3.9,130,49,24,2025-04-04
iPhone 15 Plus,15,10200.0,4.6,440,7,14,2025-04-04
iPhone 15 Pro,15,12500.0,3.1,420,28,20,2025-04-04
iPhone 15 Pro Max,15,14000.0,4.9,117,6,20,2025-04-04
iPhone 16,16,11000.0,3.8,487,43,18,2025-04-04
iPhone 16 Pro,16,14000.0,4.9,147,30,24,2025-04-04
iPhone 16 Pro Max,16,16000.0,4.4,413,21,24,2025-04-04
iPhone 17,17,12000.0,4.0,317,14,15,2025-04-04
iPhone 17 Pro,17,15500.0,4.6,106,47,13,2025-04-04
iPhone 17 Pro Max,17,18000.0,4.0,411,44,25,2025-04-04
iPhone X,X,5000.0,3.8,259,46,20,2025-04-05
iPhone XS,X,5200.0,4.5,396,44,22,2025-04-05
iPhone XS Max,X,5500.0,3.7,370,41,25,2025-04-05
iPhone 11,11,6000.0,4.1,245,38,8,2025-04-05
iPhone 11 Pro,11,7000.0,3.3,362,8,19,2025-04-05
iPhone 11 Pro Max,11,8000.0,4.9,270,29,19,2025-04-05
iPhone 12,12,7000.0,4.3,302,38,21,2025-04-05
iPhone 12 mini,12,6800.0,4.5,49,21,23,2025-04-05
iPhone 12 Pro,12,8500.0,4.9,102,46,18,2025-04-05
iPhone 12 Pro Max,12,9000.0,3.5,318,40,21,2025-04-05
iPhone 13,13,8000.0,3.5,398,28,15,2025-04-05
iPhone 13 mini,13,7800.0,3.5,316,12,16,2025-04-05
iPhone 13 Pro,13,9500.0,3.0,12,5,17,2025-04-05
iPhone 13 Pro Max,13,10000.0,3.4,449,38,17,2025-04-05
iPhone 14,14,9000.0,3.9,129,17,22,2025-04-05
iPhone 14 Plus,14,9200.0,3.2,149,7,22,2025-04-05
iPhone 14 Pro,14,11000.0,4.0,83,35,20,2025-04-05
iPhone 14 Pro Max,14,12000.0,3.8,119,7,25,2025-04-05
iPhone 15,15,10000.0,4.4,284,39,24,2025-04-05
iPhone 15 Plus,15,10200.0,4.9,406,39,20,2025-04-05
iPhone 15 Pro,15,12500.0,4.3,468,42,24,2025-04-05
iPhone 15 Pro Max,15,14000.0,4.7,118,48,20,2025-04-05
iPhone 16,16,11000.0,3.2,364,8,11,2025-04-05
iPhone 16 Pro,16,14000.0,4.8,156,47,21,2025-04-05
iPhone 16 Pro Max,16,16000.0,3.8,79,16,17,2025-04-05
iPhone 17,17,12000.0,3.2,93,32,18,2025-04-05
iPhone 17 Pro,17,15500.0,3.4,204,46,17,2025-04-05
iPhone 17 Pro Max,17,18000.0,4.3,361,31,21,2025-04-05
iPhone X,X,5000.0,4.4,249,17,20,2025-04-06
iPhone XS,X,5200.0,3.3,155,35,26,2025-04-06
iPhone XS Max,X,5500.0,4.0,119,41,16,2025-04-06
iPhone 11,11,6000.0,3.1,133,27,15,2025-04-06
iPhone 11 Pro,11,7000.0,3.5,133,33,16,2025-04-06
iPhone 11 Pro Max,11,8000.0,3.5,92,31,25,2025-04-06
iPhone 12,12,7000.0,4.5,495,27,18,2025-04-06
iPhone 12 mini,12,6800.0,3.7,129,20,27,2025-04-06
iPhone 12 Pro,12,8500.0,4.5,220,15,22,2025-04-06
iPhone 12 Pro Max,12,9000.0,3.6,59,30,20,2025-04-06
iPhone 13,13,8000.0,4.4,400,20,27,2025-04-06
iPhone 13 mini,13,7800.0,3.7,493,21,16,2025-04-06
iPhone 13 Pro,13,9500.0,3.0,335,20,23,2025-04-06
iPhone 13 Pro Max,13,10000.0,4.4,130,14,19,2025-04-06
iPhone 14,14,9000.0,4.7,422,18,16,2025-04-06
iPhone 14 Plus,14,9200.0,4.3,123,49,31,2025-04-06
iPhone 14 Pro,14,11000.0,4.9,264,22,12,2025-04-06
iPhone 14 Pro Max,14,12000.0,4.3,78,10,30,2025-04-06
iPhone 15,15,10000.0,4.6,313,16,18,2025-04-06
iPhone 15 Plus,15,10200.0,4.0,36,31,17,2025-04-06
iPhone 15 Pro,15,12500.0,4.0,110,36,19,2025-04-06
iPhone 15 Pro Max,15,14000.0,4.8,272,47,27,2025-04-06
iPhone 16,16,11000.0,3.5,302,42,22,2025-04-06
iPhone 16 Pro,16,14000.0,4.8,417,47,28,2025-04-06
iPhone 16 Pro Max,16,16000.0,4.6,346,12,26,2025-04-06
iPhone 17,17,12000.0,3.4,351,20,24,2025-04-06
iPhone 17 Pro,17,15500.0,4.2,91,7,16,2025-04-06
iPhone 17 Pro Max,17,18000.0,3.7,497,19,23,2025-04-06
iPhone X,X,5000.0,4.4,121,37,28,2025-04-07
iPhone XS,X,5200.0,3.8,398,33,17,2025-04-07
iPhone XS Max,X,5500.0,4.3,126,10,18,2025-04-07
iPhone 11,11,6000.0,4.3,486,29,10,2025-04-07
iPhone 11 Pro,11,7000.0,3.9,140,30,23,2025-04-07
iPhone 11 Pro Max,11,8000.0,4.8,66,20,12,2025-04-07
iPhone 12,12,7000.0,3.8,468,30,23,2025-04-07
iPhone 12 mini,12,6800.0,3.6,62,13,17,2025-04-07
iPhone 12 Pro,12,8500.0,4.7,373,26,22,2025-04-07
iPhone 12 Pro Max,12,9000.0,4.0,220,29,24,2025-04-07
iPhone 13,13,8000.0,3.8,161,28,20,2025-04-07
iPhone 13 mini,13,7800.0,4.1,407,36,10,2025-04-07
iPhone 13 Pro,13,9500.0,4.2,485,43,24,2025-04-07
iPhone 13 Pro Max,13,10000.0,3.8,219,49,14,2025-04-07
iPhone 14,14,9000.0,3.6,58,31,17,2025-04-07
iPhone 14 Plus,14,9200.0,4.8,345,7,20,2025-04-07
iPhone 14 Pro,14,11000.0,4.3,251,11,20,2025-04-07
iPhone 14 Pro Max,14,12000.0,4.4,194,31,16,2025-04-07
iPhone 15,15,10000.0,4.3,368,31,14,2025-04-07
iPhone 15 Plus,15,10200.0,4.1,220,46,20,2025-04-07
iPhone 15 Pro,15,12500.0,3.4,268,32,18,2025-04-07
iPhone 15 Pro Max,15,14000.0,4.2,469,29,19,2025-04-07
iPhone 16,16,11000.0,4.4,29,46,23,2025-04-07
iPhone 16 Pro,16,14000.0,4.3,267,20,18,2025-04-07
iPhone 16 Pro Max,16,16000.0,3.3,143,49,12,2025-04-07
iPhone 17,17,12000.0,5.0,34,25,27,2025-04-07
iPhone 17 Pro,17,15500.0,5.0,222,32,16,2025-04-07
iPhone 17 Pro Max,17,18000.0,3.5,453,43,20,2025-04-07
iPhone X,X,5000.0,3.7,194,15,28,2025-04-08
iPhone XS,X,5200.0,3.3,447,10,23,2025-04-08
iPhone XS Max,X,5500.0,3.2,343,27,26,2025-04-08
iPhone 11,11,6000.0,3.3,23,40,30,2025-04-08
iPhone 11 Pro,11,7000.0,4.8,223,26,10,2025-04-08
iPhone 11 Pro Max,11,8000.0,3.1,275,29,15,2025-04-08
iPhone 12,12,7000.0,4.7,228,21,16,2025-04-08
iPhone 12 mini,12,6800.0,3.9,355,8,29,2025-04-08
iPhone 12 Pro,12,8500.0,3.5,39,49,20,2025-04-08
iPhone 12 Pro Max,12,9000.0,3.7,31,41,24,2025-04-08
iPhone 13,13,8000.0,4.4,455,37,18,2025-04-08
iPhone 13 mini,13,7800.0,3.2,184,7,23,2025-04-08
iPhone 13 Pro,13,9500.0,3.6,275,13,20,2025-04-08
iPhone 13 Pro Max,13,10000.0,3.1,78,49,8,2025-04-08
iPhone 14,14,9000.0,3.4,263,9,13,2025-04-08
iPhone 14 Plus,14,9200.0,3.1,127,25,21,2025-04-08
iPhone 14 Pro,14,11000.0,4.2,260,22,23,2025-04-08
iPhone 14 Pro Max,14,12000.0,3.4,87,5,20,2025-04-08
iPhone 15,15,10000.0,3.6,366,48,28,2025-04-08
iPhone 15 Plus,15,10200.0,3.2,392,21,32,2025-04-08
iPhone 15 Pro,15,12500.0,4.2,468,24,28,2025-04-08
iPhone 15 Pro Max,15,14000.0,4.1,455,46,18,2025-04-08
iPhone 16,16,11000.0,4.0,56,43,17,2025-04-08
iPhone 16 Pro,16,14000.0,3.7,86,16,24,2025-04-08
iPhone 16 Pro Max,16,16000.0,5.0,11,41,26,2025-04-08
iPhone 17,17,12000.0,4.9,189,49,15,2025-04-08
iPhone 17 Pro,17,15500.0,3.5,84,37,30,2025-04-08
iPhone 17 Pro Max,17,18000.0,4.5,496,7,15,2025-04-08
iPhone X,X,5000.0,3.1,173,36,24,2025-04-09
iPhone XS,X,5200.0,3.3,197,9,16,2025-04-09
iPhone XS Max,X,5500.0,3.3,95,30,23,2025-04-09
iPhone 11,11,6000.0,3.2,460,31,19,2025-04-09
iPhone 11 Pro,11,7000.0,4.5,295,6,23,2025-04-09
iPhone 11 Pro Max,11,8000.0,3.6,115,9,13,2025-04-09
iPhone 12,12,7000.0,4.6,323,19,21,2025-04-09
iPhone 12 mini,12,6800.0,3.5,359,31,25,2025-04-09
iPhone 12 Pro,12,8500.0,3.7,298,30,19,2025-04-09
iPhone 12 Pro Max,12,9000.0,4.6,123,5,24,2025-04-09
iPhone 13,13,8000.0,3.2,267,5,19,2025-04-09
iPhone 13 mini,13,7800.0,3.7,155,21,17,2025-04-09
iPhone 13 Pro,13,9500.0,3.5,236,25,11,2025-04-09
iPhone 13 Pro Max,13,10000.0,3.0,470,22,15,2025-04-09
iPhone 14,14,9000.0,3.8,69,28,4,2025-04-09
iPhone 14 Plus,14,9200.0,4.5,118,14,23,2025-04-09
iPhone 14 Pro,14,11000.0,3.9,271,22,12,2025-04-09
iPhone 14 Pro Max,14,12000.0,3.8,387,25,16,2025-04-09
iPhone 15,15,10000.0,3.7,385,47,18,2025-04-09
iPhone 15 Plus,15,10200.0,4.5,390,38,19,2025-04-09
iPhone 15 Pro,15,12500.0,4.0,434,9,16,2025-04-09
iPhone 15 Pro Max,15,14000.0,4.7,54,28,17,2025-04-09
iPhone 16,16,11000.0,3.8,384,47,14,2025-04-09
iPhone 16 Pro,16,14000.0,3.3,289,43,25,2025-04-09
iPhone 16 Pro Max,16,16000.0,3.8,103,17,25,2025-04-09
iPhone 17,17,12000.0,4.6,185,26,9,2025-04-09
iPhone 17 Pro,17,15500.0,3.5,333,49,14,2025-04-09
iPhone 17 Pro Max,17,18000.0,4.8,467,7,25,2025-04-09
iPhone X,X,5000.0,4.6,431,17,26,2025-04-10
iPhone XS,X,5200.0,4.6,353,21,22,2025-04-10
iPhone XS Max,X,5500.0,4.3,459,48,13,2025-04-10
iPhone 11,11,6000.0,3.8,44,33,20,2025-04-10
iPhone 11 Pro,11,7000.0,4.2,62,41,15,2025-04-10
iPhone 11 Pro Max,11,8000.0,3.5,19,19,17,2025-04-10
iPhone 12,12,7000.0,4.0,227,46,19,2025-04-10
iPhone 12 mini,12,6800.0,3.8,45,7,21,2025-04-10
iPhone 12 Pro,12,8500.0,3.1,479,18,19,2025-04-10
iPhone 12 Pro Max,12,9000.0,4.2,479,33,16,2025-04-10
iPhone 13,13,8000.0,4.2,463,49,25,2025-04-10
iPhone 13 mini,13,7800.0,3.8,237,6,26,2025-04-10
iPhone 13 Pro,13,9500.0,4.9,423,31,9,2025-04-10
iPhone 13 Pro Max,13,10000.0,4.0,346,8,20,2025-04-10
iPhone 14,14,9000.0,3.6,285,17,19,2025-04-10
iPhone 14 Plus,14,9200.0,3.8,184,7,22,2025-04-10
iPhone 14 Pro,14,11000.0,3.0,417,39,9,2025-04-10
iPhone 14 Pro Max,14,12000.0,4.7,222,30,14,2025-04-10
iPhone 15,15,10000.0,4.1,49,8,21,2025-04-10
iPhone 15 Plus,15,10200.0,4.6,426,11,28,2025-04-10
iPhone 15 Pro,15,12500.0,3.4,61,15,20,2025-04-10
iPhone 15 Pro Max,15,14000.0,4.9,341,14,24,2025-04-10
iPhone 16,16,11000.0,4.0,27,26,17,2025-04-10
iPhone 16 Pro,16,14000.0,3.5,406,41,23,2025-04-10
iPhone 16 Pro Max,16,16000.0,3.0,316,40,20,2025-04-10
iPhone 17,17,12000.0,4.6,246,33,16,2025-04-10
iPhone 17 Pro,17,15500.0,4.0,270,12,17,2025-04-10
iPhone 17 Pro Max,17,18000.0,3.4,69,40,22,2025-04-10
iPhone X,X,5000.0,3.3,12,48,24,2025-04-11
iPhone XS,X,5200.0,3.9,89,27,17,2025-04-11
iPhone XS Max,X,5500.0,4.0,338,7,14,2025-04-11
iPhone 11,11,6000.0,4.4,191,18,24,2025-04-11
iPhone 11 Pro,11,7000.0,3.6,214,45,19,2025-04-11
iPhone 11 Pro Max,11,8000.0,3.2,236,48,22,2025-04-11
iPhone 12,12,7000.0,4.2,367,16,18,2025-04-11
iPhone 12 mini,12,6800.0,3.1,18,13,19,2025-04-11
iPhone 12 Pro,12,8500.0,3.0,402,16,26,2025-04-11
iPhone 12 Pro Max,12,9000.0,3.7,17,36,24,2025-04-11
iPhone 13,13,8000.0,4.5,413,43,22,2025-04-11
iPhone 13 mini,13,7800.0,3.7,322,23,16,2025-04-11
iPhone 13 Pro,13,9500.0,4.1,219,44,15,2025-04-11
iPhone 13 Pro Max,13,10000.0,4.8,402,24,18,2025-04-11
iPhone 14,14,9000.0,4.9,357,24,26,2025-04-11
iPhone 14 Plus,14,9200.0,3.1,266,21,26,2025-04-11
iPhone 14 Pro,14,11000.0,3.2,349,49,17,2025-04-11
iPhone 14 Pro Max,14,12000.0,4.0,93,42,20,2025-04-11
iPhone 15,15,10000.0,4.7,258,9,23,2025-04-11
iPhone 15 Plus,15,10200.0,4.6,231,28,19,2025-04-11
iPhone 15 Pro,15,12500.0,3.3,471,29,27,2025-04-11
iPhone 15 Pro Max,15,14000.0,4.5,243,17,21,2025-04-11
iPhone 16,16,11000.0,5.0,52,40,19,2025-04-11
iPhone 16 Pro,16,14000.0,3.2,137,46,20,2025-04-11
iPhone 16 Pro Max,16,16000.0,4.8,80,16,20,2025-04-11
iPhone 17,17,12000.0,3.5,88,36,17,2025-04-11
iPhone 17 Pro,17,15500.0,4.4,478,20,20,2025-04-11
iPhone 17 Pro Max,17,18000.0,3.8,458,6,24,2025-04-11
iPhone X,X,5000.0,3.8,112,32,18,2025-04-12
iPhone XS,X,5200.0,4.5,41,20,22,2025-04-12
iPhone XS Max,X,5500.0,4.7,195,46,16,2025-04-12
iPhone 11,11,6000.0,3.8,90,45,21,2025-04-12
iPhone 11 Pro,11,7000.0,3.7,252,32,20,2025-04-12
iPhone 11 Pro Max,11,8000.0,3.1,80,19,20,2025-04-12
iPhone 12,12,7000.0,4.0,407,6,10,2025-04-12
iPhone 12 mini,12,6800.0,3.3,366,37,23,2025-04-12
iPhone 12 Pro,12,8500.0,4.1,271,30,13,2025-04-12
iPhone 12 Pro Max,12,9000.0,4.8,305,47,18,2025-04-12
iPhone 13,13,8000.0,3.6,27,23,13,2025-04-12
iPhone 13 mini,13,7800.0,3.5,224,29,21,2025-04-12
iPhone 13 Pro,13,9500.0,3.8,468,37,22,2025-04-12
iPhone 13 Pro Max,13,10000.0,4.6,111,26,28,2025-04-12
iPhone 14,14,9000.0,4.9,305,20,12,2025-04-12
iPhone 14 Plus,14,9200.0,3.4,57,27,15,2025-04-12
iPhone 14 Pro,14,11000.0,3.4,405,18,23,2025-04-12
iPhone 14 Pro Max,14,12000.0,4.9,230,13,23,2025-04-12
iPhone 15,15,10000.0,3.4,370,17,17,2025-04-12
iPhone 15 Plus,15,10200.0,3.9,85,36,27,2025-04-12
iPhone 15 Pro,15,12500.0,3.8,259,20,10,2025-04-12
iPhone 15 Pro Max,15,14000.0,3.0,473,42,25,2025-04-12
iPhone 16,16,11000.0,4.5,167,38,23,2025-04-12
iPhone 16 Pro,16,14000.0,3.6,214,25,18,2025-04-12
iPhone 16 Pro Max,16,16000.0,3.0,362,31,19,2025-04-12
iPhone 17,17,12000.0,5.0,50,35,15,2025-04-12
iPhone 17 Pro,17,15500.0,3.6,170,37,19,2025-04-12
iPhone 17 Pro Max,17,18000.0,4.6,482,49,22,2025-04-12
iPhone X,X,5000.0,3.2,249,49,14,2025-04-13
iPhone XS,X,5200.0,3.2,289,17,23,2025-04-13
iPhone XS Max,X,5500.0,3.6,344,8,20,2025-04-13
iPhone 11,11,6000.0,3.9,120,34,11,2025-04-13
iPhone 11 Pro,11,7000.0,4.3,56,30,16,2025-04-13
iPhone 11 Pro Max,11,8000.0,3.7,387,14,17,2025-04-13
iPhone 12,12,7000.0,4.5,430,45,22,2025-04-13
iPhone 12 mini,12,6800.0,4.1,143,14,12,2025-04-13
iPhone 12 Pro,12,8500.0,4.1,431,32,28,2025-04-13
iPhone 12 Pro Max,12,9000.0,3.2,326,9,22,2025-04-13
iPhone 13,13,8000.0,3.7,211,47,23,2025-04-13
iPhone 13 mini,13,7800.0,3.9,171,26,22,2025-04-13
iPhone 13 Pro,13,9500.0,4.9,480,23,25,2025-04-13
